,id,language
47587,5660070,
47588,5660070,
47589,5660070,
47590,5660070,
47591,5660070,
47592,5660070,
47593,5660070,
47594,5660070,
47595,5660070,
47596,5660070,
47597,5660070,
47598,5660070,
47599,5660070,
47600,5660070,
47601,5660070,
47602,5660070,
47603,5660070,
47604,5660070,
47605,5660070,
47606,5660070,
47607,5660070,
47608,5660070,
47609,5660070,
47610,5660070,
47611,5660070,
47612,5660070,
47613,5660070,
47614,5660070,
47615,5660070,
47616,5660070,
47617,5660070,
47618,5660070,
47619,5660070,
47620,5660070,
47621,5660070,
47622,5660070,
47623,5660070,
47624,5660070,
47625,5660070,
47626,5660070,
47627,5660070,
47628,5660070,
47629,5660070,
47630,5660070,
47631,5660070,
47632,5660070,
47633,5660070,
47634,5660070,
47635,5660070,
47636,5660070,
47637,5660070,
47638,5660070,
47639,5660070,
47640,5660070,
47641,5660070,
47642,5660070,
47643,5660070,
47644,5660070,
47645,5660070,
47646,5660070,
47647,5660070,
47648,5660070,
47649,5660070,
47650,5660070,
47651,5660070,
47652,5660070,
47653,5660070,
47654,5660070,
47655,5660070,
47656,5660070,
47657,5660070,
47658,5660070,
47659,5660070,
47660,5660070,
47661,5660070,
47662,5660070,
47663,5660070,
47664,5660070,
47665,5660070,
47666,5660070,
47667,5660070,
47668,5660070,
47669,5660070,
47670,5660070,
47671,5660070,
47672,5660070,
47673,5660070,
47674,5660070,
47675,5660070,
47676,5660070,
47677,5660070,
47678,5660070,
47679,5660070,
47680,5660070,
47681,5660070,
47682,5660070,
47683,5660070,
47684,5660070,
47685,5660070,
47686,5660070,
47687,5660070,
47688,5660070,
47689,5660070,
47690,5660070,
47691,5660070,
47692,5660070,
47693,5660070,
47694,5660070,
47695,5660070,
47696,5660070,
47697,5660070,
47698,5660070,
47699,5660070,
47700,5660070,
47701,5660070,
47702,5660070,
47703,5660070,
47704,5660070,
47705,5660070,
47706,5660070,
47707,5660070,
47708,5660070,
47709,5660070,
47710,5660070,
47711,5660070,
47712,5660070,
47713,5660070,
47714,5660070,
47715,5660070,
47716,5660070,
47717,5660070,
47718,5660070,
47719,5660070,
47720,5660070,
47721,5660070,
47722,5660070,
47723,5660070,
47724,5660070,
47725,5660070,
47726,5660070,
47727,5660070,
47728,5660070,
47729,5660070,
47730,5660070,
47731,5660070,
47732,5660070,
47733,5660070,
47734,5660070,
47735,5660070,
47736,5660070,
47737,5660070,
47738,5660070,
47739,5660070,
47740,5660070,
47741,5660070,
47742,5660070,
47743,5660070,
47744,5660070,
47745,5660070,
47746,5660070,
47747,5660070,
47748,5660070,
47749,5660070,
47750,5660070,
47751,5660070,
47752,5660070,
47753,5660070,
47754,5660070,
47755,5660070,
47756,5660070,
47757,5660070,
47758,5660070,
47759,5660070,
47760,5660070,
47761,5660070,
47762,5660070,
47763,5660070,
47764,5660070,
47765,5660070,
47766,5660070,
47767,5660070,
47768,5660070,
47769,5660070,
47770,5660070,
47771,5660070,
47772,5660070,
47773,5660070,
47774,5660070,
47775,5660070,
47776,5660070,
47777,5660070,
47778,5660070,
47779,5660070,
47780,5660070,
47781,5660070,
47782,5660070,
47783,5660070,
47784,5660070,
47785,5660070,
47786,5660070,
47787,5660070,
47788,5660070,
47789,5660070,
47790,5660070,
47791,5660070,
47792,5660070,
47793,5660070,
47794,5660070,
47795,5660070,
47796,5660070,
47797,5660070,
47798,5660070,
47799,5660070,
47800,5660070,
47801,5660070,
47802,5660070,
47803,5660070,
47804,5660070,
47805,5660070,
47806,5660070,
47807,5660070,
47808,5660070,
47809,5660070,
47810,5660070,
47811,5660070,
47812,5660070,
47813,5660070,
47814,5660070,
47815,5660070,
47816,5660070,
47817,5660070,
47818,5660070,
47819,5660070,
47820,5660070,
47821,5660070,
47822,5660070,
47823,5660070,
47824,5660070,
47825,5660070,
47826,5660070,
47827,5660070,
47828,5660070,
47829,5660070,
47830,5660070,
47831,5660070,
47832,5660070,
47833,5660070,
47834,5660070,
47835,5660070,
47836,5660070,
47837,5660070,
47838,5660070,
47839,5660070,
47840,5660070,
47841,5660070,
47842,5660070,
47843,5660070,
47844,5660070,
47845,5660070,
47846,5660070,
47847,5660070,
47848,5660070,
47849,5660070,
47850,5660070,
47851,5660070,
47852,5660070,
47853,5660070,
47854,5660070,
47855,5660070,
47856,5660070,
47857,5660070,
47858,5660070,
47859,5660070,
47860,5660070,
47861,5660070,
47862,5660070,
47863,5660070,
47864,5660070,
47865,5660070,
47866,5660070,
47867,5660070,
47868,5660070,
47869,5660070,
47870,5660070,
47871,5660070,
47872,5660070,
47873,5660070,
47874,5660070,
47875,5660070,
47876,5660070,
47877,5660070,
47878,5660070,
47879,5660070,
47880,5660070,
47881,5660070,
47882,5660070,
47883,5660070,
47884,5660070,
47885,5660070,
47886,5660070,
47887,5660070,
47888,5660070,
47889,5660070,
47890,5660070,
47891,5660070,
47892,5660070,
47893,5660070,
47894,5660070,
47895,5660070,
47896,5660070,
47897,5660070,
47898,5660070,
47899,5660070,
47900,5660070,
47901,5660070,
47902,5660070,
47903,5660070,
47904,5660070,
47905,5660070,
47906,5660070,
47907,5660070,
47908,5660070,
47909,5660070,
47910,5660070,
47911,5660070,
47912,5660070,
47913,5660070,
47914,5660070,
47915,5660070,
47916,5660070,
47917,5660070,
47918,5660070,
47919,5660070,
47920,5660070,
47921,5660070,
47922,5660070,
47923,5660070,
47924,5660070,
47925,5660070,
47926,5660070,
47927,5660070,
47928,5660070,
47929,5660070,
47930,5660070,
47931,5660070,
47932,5660070,
47933,5660070,
47934,5660070,
47935,5660070,
47936,5660070,
47937,5660070,
47938,5660070,
47939,5660070,
47940,5660070,
47941,5660070,
47942,5660070,
47943,5660070,
47944,5660070,
47945,5660070,
47946,5660070,
47947,5660070,
47948,5660070,
47949,5660070,
47950,5660070,
47951,5660070,
47952,5660070,
47953,5660070,
47954,5660070,
47955,5660070,
47956,5660070,
47957,5660070,
47958,5660070,
47959,5660070,
47960,5660070,
47961,5660070,
47962,5660070,
47963,5660070,
47964,5660070,
47965,5660070,
47966,5660070,
47967,5660070,
47968,5660070,
47969,5660070,
47970,5660070,
47971,5660070,
47972,5660070,
47973,5660070,
47974,5660070,
47975,5660070,
47976,5660070,
47977,5660070,
47978,5660070,
47979,5660070,
47980,5660070,
47981,5660070,
47982,5660070,
47983,5660070,
47984,5660070,
47985,5660070,
47986,5660070,
47987,5660070,
47988,5660070,
47989,5660070,
47990,5660070,
47991,5660070,
47992,5660070,
47993,5660070,
47994,5660070,
47995,5660070,
47996,5660070,
47997,5660070,
47998,5660070,
47999,5660070,
48000,5660070,
48001,5660070,
48002,5660070,
48003,5660070,
48004,5660070,
48005,5660070,
48006,5660070,
48007,5660070,
48008,5660070,
48009,5660070,
48010,5660070,
48011,5660070,
48012,5660070,
48013,5660070,
48014,5660070,
48015,5660070,
48016,5660070,
48017,5660070,
48018,5660070,
48019,5660070,
48020,5660070,
48021,5660070,
48022,5660070,
48023,5660070,
48024,5660070,
48025,5660070,
48026,5660070,
48027,5660070,
48028,5660070,
48029,5660070,
48030,5660070,
48031,5660070,
48032,5660070,
48033,5660070,
48034,5660070,
48035,5660070,
48036,5660070,
48037,5660070,
48038,5660070,
48039,5660070,
48040,5660070,
48041,5660070,
48042,5660070,
48043,5660070,
48044,5660070,
48045,5660070,
48046,5660070,
48047,5660070,
48048,5660070,
48049,5660070,
48050,5660070,
48051,5660070,
48052,5660070,
48053,5660070,
48054,5660070,
48055,5660070,
48056,5660070,
48057,5660070,
48058,5660070,
48059,5660070,
48060,5660070,
48061,5660070,
48062,5660070,
48063,5660070,
48064,5660070,
48065,5660070,
48066,5660070,
48067,5660070,
48068,5660070,
48069,5660070,
48070,5660070,
48071,5660070,
48072,5660070,
48073,5660070,
48074,5660070,
48075,5660070,
48076,5660070,
48077,5660070,
48078,5660070,
48079,5660070,
48080,5660070,
48081,5660070,
48082,5660070,
48083,5660070,
48084,5660070,
48085,5660070,
48086,5660070,
48087,5660070,
48088,5660070,
48089,5660070,
48090,5660070,
48091,5660070,
48092,5660070,
48093,5660070,
48094,5660070,
48095,5660070,
48096,5660070,
48097,5660070,
48098,5660070,
48099,5660070,
48100,5660070,
48101,5660070,
48102,5660070,
48103,5660070,
48104,5660070,
48105,5660070,
48106,5660070,
48107,5660070,
48108,5660070,
48109,5660070,
48110,5660070,
48111,5660070,
48112,5660070,
48113,5660070,
48114,5660070,
48115,5660070,
48116,5660070,
48117,5660070,
48118,5660070,
48119,5660070,
48120,5660070,
48121,5660070,
48122,5660070,
48123,5660070,
48124,5660070,
48125,5660070,
48126,5660070,
48127,5660070,
48128,5660070,
48129,5660070,
48130,5660070,
48131,5660070,
48132,5660070,
48133,5660070,
48134,5660070,
48135,5660070,
48136,5660070,
48137,5660070,
48138,5660070,
48139,5660070,
48140,5660070,
48141,5660070,
48142,5660070,
48143,5660070,
48144,5660070,
48145,5660070,
48146,5660070,
48147,5660070,
48148,5660070,
48149,5660070,
48150,5660070,
48151,5660070,
48152,5660070,
48153,5660070,
48154,5660070,
48155,5660070,
48156,5660070,
48157,5660070,
48158,5660070,
48159,5660070,
48160,5660070,
48161,5660070,
48162,5660070,
48163,5660070,
48164,5660070,
48165,5660070,
48166,5660070,
48167,5660070,
48168,5660070,
48169,5660070,
48170,5660070,
48171,5660070,
48172,5660070,
48173,5660070,
48174,5660070,
48175,5660070,
48176,5660070,
48177,5660070,
48178,5660070,
48179,5660070,
48180,5660070,
48181,5660070,
48182,5660070,
48183,5660070,
48184,5660070,
48185,5660070,
48186,5660070,
48187,5660070,
48188,5660070,
48189,5660070,
48190,5660070,
48191,5660070,
48192,5660070,
48193,5660070,
48194,5660070,
48195,5660070,
48196,5660070,
48197,5660070,
48198,5660070,
48199,5660070,
48200,5660070,
48201,5660070,
48202,5660070,
48203,5660070,
48204,5660070,
48205,5660070,
48206,5660070,
48207,5660070,
48208,5660070,
48209,5660070,
48210,5660070,
48211,5660070,
48212,5660070,
48213,5660070,
48214,5660070,
48215,5660070,
48216,5660070,
48217,5660070,
48218,5660070,
48219,5660070,
48220,5660070,
48221,5660070,
48222,5660070,
48223,5660070,
48224,5660070,
48225,5660070,
48226,5660070,
48227,5660070,
48228,5660070,
48229,5660070,
48230,5660070,
48231,5660070,
48232,5660070,
48233,5660070,
48234,5660070,
48235,5660070,
48236,5660070,
48237,5660070,
48238,5660070,
48239,5660070,
48240,5660070,
48241,5660070,
48242,5660070,
48243,5660070,
48244,5660070,
48245,5660070,
48246,5660070,
48247,5660070,
48248,5660070,
48249,5660070,
48250,5660070,
48251,5660070,
48252,5660070,
48253,5660070,
48254,5660070,
48255,5660070,
48256,5660070,
48257,5660070,
48258,5660070,
48259,5660070,
48260,5660070,
48261,5660070,
48262,5660070,
48263,5660070,
48264,5660070,
48265,5660070,
48266,5660070,
48267,5660070,
48268,5660070,
48269,5660070,
48270,5660070,
48271,5660070,
48272,5660070,
48273,5660070,
48274,5660070,
48275,5660070,
48276,5660070,
48277,5660070,
48278,5660070,
48279,5660070,
48280,5660070,
48281,5660070,
48282,5660070,
48283,5660070,
48284,5660070,
48285,5660070,
48286,5660070,
48287,5660070,
48288,5660070,
48289,5660070,
48290,5660070,
48291,5660070,
48292,5660070,
48293,5660070,
48294,5660070,
48295,5660070,
48296,5660070,
48297,5660070,
48298,5660070,
48299,5660070,
48300,5660070,
48301,5660070,
48302,5660070,
48303,5660070,
48304,5660070,
48305,5660070,
48306,5660070,
48307,5660070,
48308,5660070,
48309,5660070,
48310,5660070,
48311,5660070,
48312,5660070,
48313,5660070,
48314,5660070,
48315,5660070,
48316,5660070,
48317,5660070,
48318,5660070,
48319,5660070,
48320,5660070,
48321,5660070,
48322,5660070,
48323,5660070,
48324,5660070,
48325,5660070,
48326,5660070,
48327,5660070,
48328,5660070,
48329,5660070,
48330,5660070,
48331,5660070,
48332,5660070,
48333,5660070,
48334,5660070,
48335,5660070,
48336,5660070,
48337,5660070,
48338,5660070,
48339,5660070,
48340,5660070,
48341,5660070,
48342,5660070,
48343,5660070,
48344,5660070,
48345,5660070,
48346,5660070,
48347,5660070,
48348,5660070,
48349,5660070,
48350,5660070,
48351,5660070,
48352,5660070,
48353,5660070,
48354,5660070,
48355,5660070,
48356,5660070,
48357,5660070,
48358,5660070,
48359,5660070,
48360,5660070,
48361,5660070,
48362,5660070,
48363,5660070,
48364,5660070,
48365,5660070,
48366,5660070,
48367,5660070,
48368,5660070,
48369,5660070,
48370,5660070,
48371,5660070,
48372,5660070,
48373,5660070,
48374,5660070,
48375,5660070,
48376,5660070,
48377,5660070,
48378,5660070,
48379,5660070,
48380,5660070,
48381,5660070,
48382,5660070,
48383,5660070,
48384,5660070,
48385,5660070,
48386,5660070,
48387,5660070,
48388,5660070,
48389,5660070,
48390,5660070,
48391,5660070,
48392,5660070,
48393,5660070,
48394,5660070,
48395,5660070,
48396,5660070,
48397,5660070,
48398,5660070,
48399,5660070,
48400,5660070,
48401,5660070,
48402,5660070,
48403,5660070,
48404,5660070,
48405,5660070,
48406,5660070,
48407,5660070,
48408,5660070,
48409,5660070,
48410,5660070,
48411,5660070,
48412,5660070,
48413,5660070,
48414,5660070,
48415,5660070,
48416,5660070,
48417,5660070,
48418,5660070,
48419,5660070,
48420,5660070,
48421,5660070,
48422,5660070,
48423,5660070,
48424,5660070,
48425,5660070,
48426,5660070,
48427,5660070,
48428,5660070,
48429,5660070,
48430,5660070,
48431,5660070,
48432,5660070,
48433,5660070,
48434,5660070,
48435,5660070,
48436,5660070,
48437,5660070,
48438,5660070,
48439,5660070,
48440,5660070,
48441,5660070,
48442,5660070,
48443,5660070,
48444,5660070,
48445,5660070,
48446,5660070,
48447,5660070,
48448,5660070,
48449,5660070,
48450,5660070,
48451,5660070,
48452,5660070,
48453,5660070,
48454,5660070,
48455,5660070,
48456,5660070,
48457,5660070,
48458,5660070,
48459,5660070,
48460,5660070,
48461,5660070,
48462,5660070,
48463,5660070,
48464,5660070,
48465,5660070,
48466,5660070,
48467,5660070,
48468,5660070,
48469,5660070,
48470,5660070,
48471,5660070,
48472,5660070,
48473,5660070,
48474,5660070,
48475,5660070,
48476,5660070,
48477,5660070,
48478,5660070,
48479,5660070,
48480,5660070,
48481,5660070,
48482,5660070,
48483,5660070,
48484,5660070,
48485,5660070,
48486,5660070,
48487,5660070,
48488,5660070,
48489,5660070,
48490,5660070,
48491,5660070,
48492,5660070,
48493,5660070,
48494,5660070,
48495,5660070,
48496,5660070,
48497,5660070,
48498,5660070,
48499,5660070,
48500,5660070,
48501,5660070,
48502,5660070,
48503,5660070,
48504,5660070,
48505,5660070,
48506,5660070,
48507,5660070,
48508,5660070,
48509,5660070,
48510,5660070,
48511,5660070,
48512,5660070,
48513,5660070,
48514,5660070,
48515,5660070,
48516,5660070,
48517,5660070,
48518,5660070,
48519,5660070,
48520,5660070,
48521,5660070,
48522,5660070,
48523,5660070,
48524,5660070,
48525,5660070,
48526,5660070,
48527,5660070,
48528,5660070,
48529,5660070,
48530,5660070,
48531,5660070,
48532,5660070,
48533,5660070,
48534,5660070,
48535,5660070,
48536,5660070,
48537,5660070,
48538,5660070,
48539,5660070,
48540,5660070,
48541,5660070,
48542,5660070,
48543,5660070,
48544,5660070,
48545,5660070,
48546,5660070,
48547,5660070,
48548,5660070,
48549,5660070,
48550,5660070,
48551,5660070,
48552,5660070,
48553,5660070,
48554,5660070,
48555,5660070,
48556,5660070,
48557,5660070,
48558,5660070,
48559,5660070,
48560,5660070,
48561,5660070,
48562,5660070,
48563,5660070,
48564,5660070,
48565,5660070,
48566,5660070,
48567,5660070,
48568,5660070,
48569,5660070,
48570,5660070,
48571,5660070,
48572,5660070,
48573,5660070,
48574,5660070,
48575,5660070,
48576,5660070,
48577,5660070,
48578,5660070,
48579,5660070,
48580,5660070,
48581,5660070,
48582,5660070,
48583,5660070,
48584,5660070,
48585,5660070,
48586,5660070,
48587,5660070,
48588,5660070,
48589,5660070,
48590,5660070,
48591,5660070,
48592,5660070,
48593,5660070,
48594,5660070,
48595,5660070,
48596,5660070,
48597,5660070,
48598,5660070,
48599,5660070,
48600,5660070,
48601,5660070,
48602,5660070,
48603,5660070,
48604,5660070,
48605,5660070,
48606,5660070,
48607,5660070,
48608,5660070,
48609,5660070,
48610,5660070,
48611,5660070,
48612,5660070,
48613,5660070,
48614,5660070,
48615,5660070,
48616,5660070,
48617,5660070,
48618,5660070,
48619,5660070,
48620,5660070,
48621,5660070,
48622,5660070,
48623,5660070,
48624,5660070,
48625,5660070,
48626,5660070,
48627,5660070,
48628,5660070,
48629,5660070,
48630,5660070,
48631,5660070,
48632,5660070,
48633,5660070,
48634,5660070,
48635,5660070,
48636,5660070,
48637,5660070,
48638,5660070,
48639,5660070,
48640,5660070,
48641,5660070,
48642,5660070,
48643,5660070,
48644,5660070,
48645,5660070,
48646,5660070,
48647,5660070,
48648,5660070,
48649,5660070,
48650,5660070,
48651,5660070,
48652,5660070,
48653,5660070,
48654,5660070,
48655,5660070,
48656,5660070,
48657,5660070,
48658,5660070,
48659,5660070,
48660,5660070,
48661,5660070,
48662,5660070,
48663,5660070,
48664,5660070,
48665,5660070,
48666,5660070,
48667,5660070,
48668,5660070,
48669,5660070,
48670,5660070,
48671,5660070,
48672,5660070,
48673,5660070,
48674,5660070,
48675,5660070,
48676,5660070,
48677,5660070,
48678,5660070,
48679,5660070,
48680,5660070,
48681,5660070,
48682,5660070,
48683,5660070,
48684,5660070,
48685,5660070,
48686,5660070,
48687,5660070,
48688,5660070,
48689,5660070,
48690,5660070,
48691,5660070,
48692,5660070,
48693,5660070,
48694,5660070,
48695,5660070,
48696,5660070,
48697,5660070,
48698,5660070,
48699,5660070,
48700,5660070,
48701,5660070,
48702,5660070,
48703,5660070,
48704,5660070,
48705,5660070,
48706,5660070,
48707,5660070,
48708,5660070,
48709,5660070,
48710,5660070,
48711,5660070,
48712,5660070,
48713,5660070,
48714,5660070,
48715,5660070,
48716,5660070,
48717,5660070,
48718,5660070,
48719,5660070,
48720,5660070,
48721,5660070,
48722,5660070,
48723,5660070,
48724,5660070,
48725,5660070,
48726,5660070,
48727,5660070,
48728,5660070,
48729,5660070,
48730,5660070,
48731,5660070,
48732,5660070,
48733,5660070,
48734,5660070,
48735,5660070,
48736,5660070,
48737,5660070,
48738,5660070,
48739,5660070,
48740,5660070,
48741,5660070,
48742,5660070,
48743,5660070,
48744,5660070,
48745,5660070,
48746,5660070,
48747,5660070,
48748,5660070,
48749,5660070,
48750,5660070,
48751,5660070,
48752,5660070,
48753,5660070,
48754,5660070,
48755,5660070,
48756,5660070,
48757,5660070,
48758,5660070,
48759,5660070,
48760,5660070,
48761,5660070,
48762,5660070,
48763,5660070,
48764,5660070,
48765,5660070,
48766,5660070,
48767,5660070,
48768,5660070,
48769,5660070,
48770,5660070,
48771,5660070,
48772,5660070,
48773,5660070,
48774,5660070,
48775,5660070,
48776,5660070,
48777,5660070,
48778,5660070,
48779,5660070,
48780,5660070,
48781,5660070,
48782,5660070,
48783,5660070,
48784,5660070,
48785,5660070,
48786,5660070,
48787,5660070,
48788,5660070,
48789,5660070,
48790,5660070,
48791,5660070,
48792,5660070,
48793,5660070,
48794,5660070,
48795,5660070,
48796,5660070,
48797,5660070,
48798,5660070,
48799,5660070,
48800,5660070,
48801,5660070,
48802,5660070,
48803,5660070,
48804,5660070,
48805,5660070,
48806,5660070,
48807,5660070,
48808,5660070,
48809,5660070,
48810,5660070,
48811,5660070,
48812,5660070,
48813,5660070,
48814,5660070,
48815,5660070,
48816,5660070,
48817,5660070,
48818,5660070,
48819,5660070,
48820,5660070,
48821,5660070,
48822,5660070,
48823,5660070,
48824,5660070,
48825,5660070,
48826,5660070,
48827,5660070,
48828,5660070,
48829,5660070,
48830,5660070,
48831,5660070,
48832,5660070,
48833,5660070,
48834,5660070,
48835,5660070,
48836,5660070,
48837,5660070,
